Gene,SRR1174401,SRR1174402,SRR1174403,SRR1174404,SRR1174405,SRR1174406,SRR1174407,SRR1174408,SRR1174409,SRR1174410,SRR1174411,SRR1174412,SRR1174413,SRR1174414,SRR1174415,SRR1174416,SRR1174417
Cre11.g467765,0.238537,0.066608,0.476115,0.510659,0.50148,0.607993,0.667394,0.387395,0.200466,0.120243,0.312801,0.337683,0.44258,0.495637,0.344744,0.622278,0.40175
Cre11.g467766,4.60212,3.032862,5.384505,6.344383,4.412233,5.544812,6.01416,4.108387,3.943584,2.910779,1.468059,3.546584,3.908316,3.352405,3.311653,2.151965,3.195465
Cre11.g467767,174.621251,162.998752,171.576061,190.637504,210.172293,211.059158,194.401749,106.074472,114.37159,106.721936,106.175043,125.401098,119.334297,124.37418,97.636954,92.60264,130.021982
Cre11.g467768,0.671363,0.114164,1.032184,1.3615,1.33313,1.095564,1.372665,0.522332,1.1423,1.019404,0.405926,0.342979,0.601433,0.809526,0.588065,0,0.863026
Cre11.g467769,55.051778,45.496476,29.081121,7.655522,19.389325,35.571528,41.240314,24.029028,30.262175,24.038621,32.909091,20.108844,22.126241,25.814873,21.203533,20.989932,26.462751
Cre11.g467770,742.54651,607.40213,639.858596,326.351066,62.121731,39.481076,34.254814,331.344101,158.440244,134.642232,90.447123,290.341595,236.534074,187.642692,165.444279,160.511245,206.576927
Cre11.g467771,59.920798,87.046412,103.092189,48.358895,41.868446,18.342901,22.65813,9.538347,12.884183,14.997404,8.251816,4.263771,9.430162,2.484862,3.264693,0,4.184985
Cre11.g467772,7.556954,11.535216,12.375653,7.88644,5.185218,2.315913,2.560883,0.665828,1.337176,1.755452,0.889076,0.476646,0.345493,0.441183,0.234617,0,0.360261
Cre11.g467773,39.688491,35.09442,31.821671,28.930751,20.525308,29.903213,32.935011,28.97057,26.977908,19.290252,20.69598,19.184177,20.047837,18.675045,16.862971,7.932242,19.118941
Cre11.g467774,1.460557,0.91398,1.520049,1.08323,1.483701,1.887469,2.235348,1.29427,1.493993,0.824101,1.006396,1.029692,1.145755,1.121906,1.092031,0.556876,1.37818
Cre11.g467775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006832,0,0
Cre11.g467776,0,0,0,0,0,0,0,0,0.016246,0,0,0,0,0,0.013526,0,0
Cre11.g467777,0,0,0,0,0,0,0,0,0.02782,0,0,0,0,0.061701,0.034742,0,0
Cre11.g467778,24.647035,22.151341,15.944243,20.23914,23.303294,13.982854,19.963934,24.762307,27.499049,25.932706,23.639509,24.41908,27.152153,24.806639,23.257823,20.027091,26.05697
Cre11.g467779,12.163701,7.161188,3.633618,11.417186,13.507737,5.901716,6.189786,8.400189,7.770319,7.928106,7.197071,7.089422,7.300083,6.888047,5.924997,3.123859,6.845912
Cre11.g467780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre11.g467781,43.781612,27.351093,81.220414,67.278757,63.127881,88.926507,102.226264,55.865934,52.743751,57.960973,56.27652,53.38497,75.963746,79.96433,67.991764,60.038166,80.162902
Cre11.g467782,0.995983,0.366956,0.741329,2.089893,5.908902,2.129145,0.836924,0.085369,0.02483,0.013849,0.04572,0.015749,0.007464,0.05507,0.060725,0.29385,0.046374
Cre11.g467783,9.271218,9.735178,7.126994,20.950463,10.234461,18.625011,18.78873,6.953366,7.432286,6.226585,7.390467,12.507003,14.590775,10.765136,9.281729,0,9.271308
Cre11.g467784,3.346613,2.219424,2.744124,5.04163,3.773882,4.517878,6.606809,5.62227,3.285082,2.61894,2.779394,4.056219,4.00277,3.011548,2.880894,4.146947,2.885552
Cre11.g467785,3.52394,3.254523,4.053365,2.241482,4.138762,5.436877,5.294315,4.121304,3.771754,3.311082,2.671163,2.158327,2.440185,3.182488,2.892747,3.881495,2.700843
Cre11.g467786,0.851944,0.807137,1.226653,1.191768,1.918119,1.38222,1.798667,1.050144,0.907961,0.833968,1.191278,0.815023,1.161996,1.342515,1.182524,1.005413,1.352304
Cre11.g467787,0.517526,0.343215,0.729361,0.779646,1.265637,1.081247,1.926366,1.463848,1.320827,0.952045,0.767518,0.880742,1.58821,1.389621,1.656549,1.603226,1.644597
Cre11.g467788,0,5.340475,9.285515,0,15.59067,6.470902,15.320308,16.565577,15.018947,14.813953,7.165607,15.041485,7.603927,19.285095,19.743419,0,17.716258
Cre11.g467789,0.120993,0.106988,0.868093,1.093646,0.953439,1.244485,1.467864,0.871143,1.140176,0.367434,0.251215,1.325858,1.294823,1.264402,0.909712,0,0.924932
Cre11.g467790,1.158902,1.024756,0,1.745872,1.417079,2.235001,1.917217,2.185344,1.516793,0.406082,0.171871,1.346908,2.188616,3.700515,1.325961,0,1.545218
Cre11.g467791,1.92965,0.401479,1.396109,3.077993,3.516165,4.037627,4.406619,2.646359,2.495849,1.750043,0.707026,1.696154,2.85819,3.163177,2.473742,0,2.078493
Cre11.g467792,0.314582,0,0.322435,5.686959,4.530477,7.684695,7.736979,9.005959,8.56399,9.222578,6.484921,13.057691,11.881906,9.588382,7.832749,3.89813,9.787077
Cre11.g467793,5.070559,3.971211,7.572971,5.237989,4.133442,4.656584,6.167488,3.47693,2.654577,1.252174,1.418039,1.876184,2.827164,2.943801,1.957511,0,2.472525
Cre11.g467794,1.696075,1.187301,1.955717,1.809874,5.146399,3.4224,1.964119,0.775343,1.22092,0.759394,0.712688,1.056014,1.112181,1.189829,0.839373,1.751406,0.703564
Cre11.g467795,7.042533,4.510527,8.701806,15.02346,12.935157,7.012198,7.105295,5.040936,5.433414,5.277658,3.476247,4.770934,4.866667,4.93919,4.364004,1.749722,5.290482
Cre11.g467796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre11.g467800,0.889889,0.250371,0.870645,2.132784,1.20904,1.352154,1.311577,0.402181,0.307058,0.188981,0.047991,0.402956,0.30556,0.328771,0.348205,0,0.388319
Cre11.g467850,4.54086,1.294337,19.079081,32.674429,13.301926,19.531731,18.758645,7.140652,6.099126,5.067982,2.564491,8.81327,8.125492,7.235364,6.005759,10.885891,5.784453
Cre11.g467900,17.075382,6.600591,13.867421,19.117179,11.308083,4.438751,2.984356,2.687255,6.130594,6.757037,2.518531,6.69262,9.045688,8.829979,7.412105,9.249801,7.696956
Cre11.g467950,2.915165,9.517756,3.677462,1.35128,3.298014,4.048352,3.004896,0.682336,0.35953,0.202986,0.623559,0.353701,0.582298,0.602122,0.442887,0.694677,0.782368
Cre11.g468000,0,0,0,0,0.014099,0,0.02289,0.035579,0.176567,0.169691,0.076951,0.068919,0.163316,0.210866,0.294005,0,0.590361
Cre11.g468050,7.830895,19.940314,3.379529,1.685307,2.095877,1.816815,2.194875,7.671028,24.19741,15.858581,4.016744,6.061003,9.785099,13.707455,16.610645,11.673545,16.025685
Cre11.g468063,7.462554,3.299369,3.824422,0,3.04168,11.193708,4.115198,1.279286,0.976713,2.614893,0,1.239026,2.34887,0,2.439515,0,0.663344
Cre11.g468075,0.275545,0.092832,0.248817,0.355738,0.465427,0.478162,0.39228,0.326322,0.537652,0.315796,0.330935,0.294175,0.37589,0.407617,0.268163,0,0.332422
Cre11.g468100,0.567284,0.490472,0.904471,0.360834,0.376804,0.226911,0.230797,0.64832,0.296989,0.156077,0.100957,0.079536,0.142844,0.226883,0.223908,0,0.230838
Cre11.g468150,1.151786,1.05029,1.494119,2.006269,1.868057,2.969416,3.108257,2.381713,2.435521,1.441987,1.606738,2.055765,2.288468,2.685207,2.192443,0,2.313193
Cre11.g468200,3.721194,3.774344,4.823699,4.78153,4.460971,3.470991,3.54882,3.789963,4.927666,1.789685,2.239954,2.5077,2.273625,3.049982,2.790705,5.424833,2.334889
Cre11.g468250,2.660335,0.720895,1.363373,1.745316,0.9211,0.993018,1.012725,2.26556,1.291671,1.172751,0.979991,2.237007,1.242522,1.918175,1.28112,1.063403,1.045074
Cre11.g468300,112.613516,102.093484,130.68892,122.259537,150.227789,76.947344,100.172511,99.422395,129.826439,116.249663,98.023263,105.906206,117.449688,102.392646,87.046753,120.261464,90.909749
Cre11.g468350,6.086126,5.35106,12.192565,1.458653,0.920851,1.170776,1.914544,0.865489,1.421142,0.622006,0.738495,0.976046,1.175503,0.883352,0.85536,1.714002,1.081988
Cre11.g468353,1.655474,2.016001,1.369348,0.831317,1.933519,2.68856,2.485665,2.026386,1.824603,1.563845,1.899515,1.297158,1.672901,1.72832,1.51909,0.719781,1.861378
Cre11.g468356,3.268965,2.276302,3.293126,5.315715,5.420977,3.255468,3.198381,2.681401,2.313625,2.318397,1.581089,1.963527,1.872562,1.804,1.647047,0.869614,1.899394
Cre11.g468359,16.736921,16.809387,17.880857,24.235644,52.360941,42.417447,15.841558,2.752781,2.851205,2.344481,2.574106,2.921002,3.047459,3.101871,2.708316,1.463105,3.038454
Cre11.g468362,0.254533,0.417987,0.223617,0.054779,0.167969,0.171418,0.184475,0.099735,0,0.008494,0.053926,0,0,0.063331,0.03566,0,0.051715
Cre11.g468365,0.622526,0.380206,0.362916,2.007143,3.034021,1.041413,0.622791,0.355538,0.353177,0.314537,0.083572,0.25097,0.335729,0.437666,0.319403,0,0.350242
Cre11.g468368,0,0.046672,0,0,0,0,0.011643,0,0,0,0,0,0,0,0,0,0
Cre11.g468371,0.060652,0.049162,0.031083,0.114214,0.488932,0.253436,0.105913,0.013863,0.002646,0.007084,0.002998,0.006713,0.003182,0.020541,0.011566,0,0.00629
Cre11.g468374,2.3257,1.731784,2.728775,2.71993,2.777291,2.727859,2.747248,2.360657,3.196116,1.422553,2.378089,2.692831,2.716194,2.949178,2.240806,3.033564,2.551495
Cre11.g468377,18.062638,15.555173,21.572301,31.233656,22.598732,14.304106,14.741652,9.908579,12.128716,10.768785,10.1095,10.900657,10.579586,8.93639,8.035514,13.623993,9.689346
Cre11.g468380,1.9777,1.176077,1.339526,1.027974,1.433059,2.13629,2.880193,2.026262,1.516742,1.485944,2.59685,1.601487,1.652692,1.26905,1.155656,0.859882,1.396098
Cre11.g468383,1.535309,0.911526,2.652699,5.848392,3.522248,4.42728,4.465423,3.504239,3.450497,3.309828,2.159844,3.19003,3.272258,3.132459,2.884693,2.71782,3.092092
Cre11.g468400,8.951167,3.604502,4.005819,10.192753,12.047233,10.788109,12.078353,12.074086,10.736417,13.527719,8.152004,10.99637,9.550119,10.369115,7.748098,5.207426,12.289879
Cre11.g468450,356.354395,345.623435,380.007783,503.031579,922.172397,583.844933,246.69461,61.560772,104.310281,85.816889,94.268218,71.15437,63.846201,62.078624,46.652386,57.722313,61.696228
Cre11.g468500,9.165247,6.878025,9.486747,19.212173,14.713354,13.4247,15.794194,12.486701,11.54581,10.817753,12.036556,11.683272,12.734874,11.832322,10.006799,5.23024,12.11861
Cre11.g468550,354.69059,342.359366,480.422834,654.188247,426.591663,364.820609,290.720412,115.924776,98.051405,80.84286,89.670032,119.76167,112.266378,96.61005,68.052094,32.860859,89.104438
Cre11.g468600,8.057141,14.532846,3.553361,4.013755,4.239145,6.314491,7.505443,6.053132,12.561975,7.99355,5.646099,5.350988,4.182916,4.938622,3.599294,2.38661,6.939409
Cre11.g468650,1.377059,0.432946,0.940957,0.92201,0.997829,1.573765,2.038498,1.500329,1.754259,0.657663,1.225351,1.7478,1.560367,1.545654,1.417176,0.758391,1.604885
Cre11.g468700,3.709323,2.399968,0.927298,3.3392,1.425849,2.016195,2.813799,4.823379,4.606169,4.152873,1.958936,3.635124,1.87943,3.177744,2.173772,4.484291,2.637766
Cre11.g468750,170.04311,138.872652,127.617809,50.380965,13.421269,7.55208,8.00092,19.889063,13.063778,9.91555,10.110207,19.305857,12.064669,11.500084,10.357781,15.938617,11.113363
Cre11.g468800,0,0,0,0,0.025792,0.020339,0.010468,0,0.037269,0,0.014077,0.015759,0,0.055106,0.020686,0,0.025311
Cre11.g468850,16.542653,69.302139,28.629969,11.03074,14.443291,29.172086,20.757166,3.440228,4.89817,2.027219,4.745849,1.981167,3.585058,2.991449,2.216314,0,4.82122
Cre11.g468900,2.889015,7.379961,2.566316,1.837623,2.302745,2.985282,2.888888,2.542315,2.075457,1.574714,2.075632,1.790769,2.323842,1.863631,1.671975,2.38661,1.757679
Cre11.g468950,5645.251919,5085.980592,5427.464649,7484.420087,5569.443391,7039.641121,6150.588356,3145.842197,3718.204144,3558.105157,2462.015439,4105.403495,4037.462872,3661.732818,2527.735074,4525.261668,3174.491477
Cre11.g469000,20.747565,49.409026,22.111281,13.674478,16.624807,23.744924,17.863826,5.456303,6.10983,3.800221,5.594497,4.462543,6.159339,5.885802,3.956397,2.921511,8.760167
Cre11.g469033,10.076441,6.954193,10.327984,9.996607,5.876798,9.900785,10.245859,7.078036,8.556269,8.783954,6.852322,6.365624,6.962054,6.848844,6.320189,0,6.379077
Cre11.g469100,2.744517,11.705886,26.641041,85.366926,38.82353,34.663559,37.818539,24.520589,13.607625,36.016013,23.3681,28.144876,29.574098,25.306579,22.35925,12.00304,20.320383
Cre11.g469150,12.075874,8.63666,6.461694,2.809083,8.10688,8.29573,5.366529,4.353373,4.973967,4.127699,7.058315,4.481736,2.850699,2.886825,2.322125,0,2.794053
Cre11.g469187,0,0,0,0,0,0,0,0,0.007802,0,0,0,0,0,0.006496,0,0
Cre11.g469224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre11.g469300,5.617528,5.699955,4.404687,7.045228,9.009819,10.267927,11.598034,10.284821,10.330018,11.843165,12.392498,9.294278,9.494916,9.082872,8.211654,6.960947,9.584844
Cre11.g469350,3.591516,1.732247,3.941458,3.716354,3.400921,4.850826,6.261671,3.79361,4.007418,5.38983,2.878413,3.258614,2.968845,3.022367,2.535911,2.697224,3.150568
Cre11.g469375,3.341701,1.609235,3.859291,3.687042,3.112043,3.455967,4.384579,2.689479,3.133445,1.726172,1.596132,3.183114,3.308524,3.752649,2.895984,2.721693,3.684448
Cre11.g469400,4.567615,9.778386,6.529653,6.881055,7.054958,9.478555,8.69647,6.181692,7.488457,4.183766,6.59575,6.306465,5.826371,5.443186,4.571156,5.957841,7.821114
Cre11.g469450,6.465383,4.754728,5.839441,3.182383,4.957384,1.207102,1.524965,2.041108,3.686422,2.676709,0.79746,2.210697,2.216344,2.118363,2.169342,0,2.446769
Cre11.g469500,5.498248,8.71422,9.217734,4.20052,5.065593,7.568517,7.238293,1.971999,2.314466,2.307848,3.038499,1.67837,1.665664,1.835316,1.466769,1.179046,2.207007
Cre11.g469550,36.998956,33.771569,33.029339,30.566256,22.701816,9.207013,7.634648,7.36564,6.560796,6.133745,8.850227,4.755893,10.518586,10.393737,7.933272,0,12.943129
Cre11.g469600,1.833531,0.932244,1.620898,2.451446,1.725095,0.638455,0.626878,0.487192,0.335966,0.182034,0.129163,0.441417,0.447262,0.439102,0.307184,0,0.36671
Cre11.g469650,3.718409,2.222642,1.90578,4.315092,4.571138,6.00682,8.17871,11.846941,12.779496,10.702217,6.952097,9.658871,12.457514,11.120922,10.164546,6.222098,11.259049
Cre11.g469750,1.818386,1.053306,0.642853,0.708768,1.934585,2.082647,2.89819,2.698304,3.939875,3.897005,0.73452,1.08311,2.349159,2.767012,2.716651,0.779181,2.720178
Cre11.g469800,4.270969,2.825009,4.032895,5.572896,10.673339,6.298289,6.275615,4.554387,5.651545,3.794417,2.184507,3.216164,2.857972,3.533898,2.642121,2.500328,3.395883
Cre11.g472226,0.153852,0.288091,0.222625,0.204508,0.287723,0.426643,0.29345,0.285464,0.331658,0.270607,0.241592,0.216376,0.239279,0.183897,0.176523,0,0.238121
Cre11.g474650,0.180202,0.159343,0.09235,0.542945,0.318279,0.308915,0.278241,0.18535,0.188682,0.210477,0.267249,0.239355,0.170158,0.313859,0.284723,0,0.368417
Cre11.g474700,4.030988,4.379105,4.367707,6.766649,7.94899,5.676227,5.677854,6.100735,8.652365,7.089235,5.482834,6.692749,7.46762,6.552729,6.049023,7.135699,6.900094
Cre11.g474750,5.604073,6.162998,5.01994,6.668839,13.589896,11.060019,11.042143,6.248532,4.289884,3.3003,2.430484,3.299608,4.624694,4.31983,3.648557,1.167105,3.775853
Cre11.g474800,37.592644,28.154605,28.859523,17.179899,17.756246,19.830533,21.548409,18.736362,21.371481,19.284358,25.458776,18.615887,14.135402,14.823468,14.004585,18.758189,16.649693
Cre11.g474850,3.664371,2.210965,3.844218,5.065713,5.751707,4.932989,6.285577,3.517771,3.238708,2.517652,1.227547,2.004156,2.686688,2.552897,2.428654,2.136798,2.506166
Cre11.g474900,32.489574,20.588974,36.260679,91.636178,98.975443,70.702727,79.508368,50.18831,41.672503,53.506731,33.889239,63.233473,62.380005,65.284827,50.272105,31.312849,55.577762
Cre11.g474950,18.224364,11.97102,23.385519,55.765287,59.952255,43.5757,52.697281,32.702194,24.707357,33.52711,21.158822,39.343732,38.171771,39.463789,32.640201,26.981899,36.707851
Cre11.g475000,27.357117,45.339314,43.36157,15.739455,33.713714,37.136294,29.388416,8.536354,6.290157,4.712266,11.342057,7.141508,7.912598,7.381421,6.233522,7.568632,9.421312
Cre11.g475050,4.654984,1.522201,3.726928,1.005591,1.713569,1.528223,2.061329,1.626097,2.404825,1.128445,1.151466,1.14911,1.249546,1.682709,1.445154,0.435337,2.026743
Cre11.g475100,2.752589,0.695419,4.030433,5.923916,4.487737,4.381624,6.678782,3.640133,4.01437,2.847609,3.265788,4.047884,6.188492,3.652717,4.41342,0,3.285662
Cre11.g475150,20.479789,29.871424,35.030052,16.765532,25.71323,36.688241,36.081113,16.413821,16.168786,8.691381,12.793606,12.311091,12.353297,14.566082,11.093518,14.687931,15.827905
Cre11.g475200,2.755697,1.703869,2.548411,3.464721,2.950162,2.362,2.655334,2.465014,3.509082,2.594298,1.075485,1.52053,1.852122,1.948711,1.817483,2.567455,2.309559
Cre11.g475300,2.156879,3.178689,2.737085,2.785125,2.735064,4.049607,4.712302,2.676273,2.580996,2.327307,1.675544,2.762579,3.944009,3.279608,3.290399,22.908788,3.414521
Cre11.g475350,18.289627,19.568778,24.744981,24.246725,19.282856,20.026923,20.675784,12.165131,20.921643,13.842839,12.775631,12.025222,12.26185,11.786383,10.93141,2.266355,12.388294
Cre11.g475400,7.027887,12.428772,9.235034,16.695553,12.853584,13.630862,14.567914,12.171289,14.009611,11.660447,5.157913,7.898728,10.096055,9.729618,9.827859,6.698914,11.38889
Cre11.g475432,9.24959,13.204522,13.364066,18.299383,16.352078,15.856267,18.755654,15.168587,17.969443,16.765077,7.007561,11.619759,12.136461,13.651474,12.714105,5.523666,13.630585
Cre11.g475450,6.088676,9.601274,6.916742,11.007018,7.500242,6.806195,7.778389,6.436556,7.304892,8.047976,4.605212,5.155682,5.397963,5.331788,5.285599,6.287307,5.70086
Cre11.g475500,10.02288,16.241005,6.680035,5.429813,11.215988,11.91306,13.62439,11.66342,18.223219,9.492303,8.9919,6.853238,8.67166,6.707567,6.934962,4.894513,11.858602
Cre11.g475550,0.16632,0.58827,0.59665,0,0.474534,0.605872,0.458582,0.541723,0.805424,0.233115,0.221995,0.055229,0.157049,0.386239,0.226542,0,0.162625
Cre11.g475576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre11.g475600,2.450346,4.767658,2.231304,1.37284,2.847654,3.408605,3.288748,1.938855,1.223188,0.993428,1.626287,1.447466,1.583944,1.481376,1.468537,1.254686,1.503073
Cre11.g475626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre11.g475650,5.385065,3.026971,5.068086,7.780794,12.157687,6.074218,4.685083,2.752284,2.510057,1.903305,1.983224,2.087331,2.280966,2.522035,2.067958,2.976754,2.270602
Cre11.g475700,0.273271,0.043934,0.203704,0.523956,0.587294,0.745278,1.019243,1.550184,1.788314,1.479848,1.016874,1.072428,1.047799,1.009607,0.971831,0.615679,0.900976
Cre11.g475750,2.028223,0.736596,2.00461,2.946369,3.41501,3.042302,3.73884,3.501766,3.441469,2.512809,3.319501,2.429418,2.37117,2.14477,2.277185,0,1.87371
Cre11.g475800,13.753328,7.296801,9.86766,29.006904,26.160173,13.261992,22.297614,21.926582,17.280588,13.172461,16.317529,13.244295,16.449888,11.977102,12.139129,34.084806,12.103045
Cre11.g475850,41.167752,20.842188,27.468403,19.94327,10.265205,11.831275,14.885263,18.044497,14.621858,16.103495,17.57396,23.641696,19.817695,15.465132,15.850263,4.001013,18.483512
Cre11.g475900,43.383195,34.591445,47.609485,50.989139,65.019341,62.830146,56.970939,30.851009,34.048863,30.647737,36.729019,29.507542,32.395413,29.138605,25.323837,21.3179,30.757485
Cre11.g475950,2.507734,1.720327,2.699231,2.462859,2.997051,3.782166,4.382793,2.632627,3.011075,2.987803,2.91165,2.456432,2.235242,2.478051,2.176407,1.649974,2.621022
Cre11.g476000,106.425185,119.201093,196.347449,309.96789,219.782338,285.824508,253.531212,206.767504,141.148491,271.814292,284.101498,214.396459,303.713163,280.101071,205.650373,351.6707,232.087972
Cre11.g476026,0,0,0,0,0.296213,0,0.240454,0.560622,0,0.891276,0.485005,0.361986,0.686231,0,0.118785,0,0.290698
Cre11.g476050,42.277854,63.417195,58.018337,33.948984,48.416766,66.321791,54.993496,19.329761,17.690102,16.038112,21.778136,19.404388,23.272635,23.135681,18.751719,19.483971,22.27558
Cre11.g476100,1.020241,0.628767,1.183025,0.434701,0.565658,0.984897,1.42982,1.374445,1.39196,1.29035,2.063278,1.057424,1.174215,1.047028,0.914085,0.766199,0.992998
Cre11.g476150,11.729782,11.547518,9.93868,13.547591,16.04281,17.627994,19.094557,15.040829,17.399113,17.317385,13.383235,12.230456,14.866447,14.255454,13.897842,13.565936,14.249651
Cre11.g476200,7.451354,6.610509,9.697443,7.274336,9.950548,7.437266,5.876983,4.697682,5.479349,3.515647,2.377365,2.40108,3.255709,3.329892,3.317248,4.25219,3.629846
Cre11.g476250,7.541339,13.367121,6.640426,5.809569,6.007867,8.851183,11.549689,10.830072,9.982408,13.468744,12.704239,9.385114,9.00915,8.298786,7.336045,5.946712,9.378774
Cre11.g476300,3.160868,2.329156,2.699811,5.158625,8.159522,6.8861,6.04257,2.528677,2.895902,2.153617,1.718836,2.886437,3.647953,1.529247,2.87025,0,2.762859
Cre11.g476325,9.520564,7.01544,13.282034,64.541749,30.654824,40.943642,41.636052,14.001177,10.210845,16.098377,26.96432,22.239892,19.949837,16.761115,15.088313,11.469679,16.941281
Cre11.g476351,7.219905,3.990111,6.541194,12.333398,7.934992,7.818409,7.664177,5.989533,5.31537,4.848916,5.525835,6.635876,6.776907,5.726083,4.579898,7.987972,5.432172
Cre11.g476376,7.217987,13.799959,9.737594,4.996073,8.582147,9.957368,8.438305,2.929535,2.451123,1.736259,3.130388,2.20898,2.873636,2.389734,2.146992,0.483468,2.56642
Cre11.g476400,1.349095,0.23089,0.8029,2.032395,2.033968,3.058744,4.127742,4.207655,3.303607,3.700475,2.181495,3.222617,3.534045,4.598381,3.608778,1.078534,3.821989
